,0
5604,body
5605,private
5606,thing
5607,“individual”
5608,body
5609,likely
5610,diseased
5611,universal
5612,body
5613,correct
5614,type
5615,discovered
5616,ancient
5617,greek
5618,science
5619,art
5620,something
5621,develop
5622,nurturing
5623,“individual”
5624,quirks
5625,doxies
5626,faggotries
5627,biology
5628,works
5629,according
5630,types
5631,grades
5632,manifestation
5633,according
5634,development
5635,“unique”
5636,personal
5637,eccentricities
5638,science
5639,rightly
5640,understood
5641,helps
5642,us
5643,understand
5644,types
5645,species
5646,true
5647,cleavages
5648,nature
5649,science
5650,cause
5651,problems
5652,“alienation”
5653,content
5654,beyond
5655,uses
5656,science
5657,great
5658,tool
5659,uncover
5660,us
5661,biological
5662,conditions
5663,life
5664,relationships
5665,types
5666,life
5667,nietzsche
5668,predicted
5669,settle
5670,question
5671,true
5672,hierarchy
5673,values
5674,precisely
5675,real
5676,ladder
5677,life
5678,true
5679,hierarchy
5680,biological
5681,types
5682,prevents
5683,happening
5684,inherent
5685,science
5686,technology
5687,political
5688,sociological
5689,problemone
5690,way
5691,another
5692,time
5693,right
5694,force
5695,take
5696,hold
5697,power
5698,science
5699,reveal
5700,true
5701,potential
5702,science
5703,never
5704,meant
5705,comfort
5706,24
5707,don’t
5708,talk
5709,god
5710,exists
5711,don’t
5712,know
5713,i’ve
5714,never
5715,feeling
5716,one
5717,way
5718,another
5719,i’ve
5720,sat
5721,houses
5722,religions
5723,always
5724,felt
5725,nothing
5726,put
5727,sleep
5728,even
5729,novelty
5730,buddhist
5731,hindu
5732,temple
5733,wore
5734,fast
5735,enjoyed
5736,spectacle
5737,could
5738,tellthese
5739,priests
5740,piledrivers
5741,always
5742,bored
5743,secret
5744,hidden
5745,precious
5746,things
5747,doctrine
5748,talking
5749,butand
5750,don’t
5751,know
5752,people
5753,put
5754,things
5755,together
5756,never
5757,anything
5758,othereven
5759,small
5760,boy
5761,felt
5762,every
5763,object
5764,inhabited
5765,uncanny
5766,shadow
5767,spirit
5768,paid
5769,honor
5770,certain
5771,toys
5772,certain
5773,objects
5774,found
5775,outside
5776,hid
5777,carefully
5778,one
5779,ever
5780,taught
5781,found
5782,dead
5783,animal
5784,buried
5785,ceremony
5786,always
5787,felt
5788,could
5789,talk
5790,animal
5791,brothers
5792,sisters
5793,“animism”
5794,natural
5795,religion
5796,man
5797,shows
5798,even
5799,small
5800,child
5801,left
5802,alone
5803,play
5804,remember
5805,fondly
5806,small
5807,white
5808,dog
5809,thickets
5810,wisteria
5811,bushes
5812,growing
5813,corrugated
5814,steel
5815,believe
5816,dog
5817,followed
5818,different
5819,forms
5820,whole
5821,life
5822,i’m
5823,almost
5824,sure
5825,gods
5826,exist
5827,case
5828,argument
5829,one
5830,god
5831,isn’t
5832,gods
5833,fulminations
5834,sam
5835,harris
5836,hitchens
5837,“new
5838,atheists”
5839,there’s
5840,nothing
5841,really
5842,newthey
5843,want
5844,banish
5845,religion
5846,public
5847,life
5848,enter
5849,mind
5850,replace
5851,whatever
5852,vestiges
5853,old
5854,organized
5855,religions
5856,stupid
5857,organized
5858,religion
5859,easy
5860,time
5861,monotheism
5862,overreached
5863,made
5864,grand
5865,claims
5866,claims
5867,abandoned
5868,left
5869,people
5870,impression
5871,really
5872,nothing
5873,besides
5874,“science”
5875,course
5876,nobody
5877,really
5878,understands
5879,it’s
5880,nothing
5881,method
5882,would
5883,far
5884,honest
5885,embrace
5886,skepticism
5887,course
5888,would
5889,never
5890,let
5891,take
5892,logical
5893,conclusion
5894,still
5895,forget
5896,moment
5897,claims
5898,made
5899,god
5900,creation
5901,matter
5902,nothingwhich
5903,runs
5904,intuition
5905,observation
5906,make
5907,yourselfyou
5908,don’t
5909,even
5910,need
5911,science
5912,paglia
5913,said
5914,real
5915,novelty
5916,one
5917,god
5918,spoke
5919,world
5920,existence
5921,different
5922,creation
5923,myths
5924,pagans
5925,knew
5926,world
5927,eternal
5928,present
5929,condition
5930,result
5931,cycles
5932,birth
5933,rebirth
5934,regeneration
5935,copulation
5936,japanese
5937,even
5938,myths
5939,gods
5940,shitting
5941,fields
5942,make
5943,fertile
5944,proper
5945,makes
5946,many
5947,things
5948,japanese
5949,culture
5950,easier
5951,understand
5952,monotheism
5953,even
5954,intellectual
5955,deist
5956,variety
5957,especially
5958,variety
5959,makes
5960,kinds
5961,claims
5962,lawfulness
5963,matter
5964,nature
5965,intelligent
5966,design
5967,like
5968,it’s
5969,actually
5970,much
5971,closer
5972,science
5973,claims
5974,disprove
5975,original
5976,paganism
5977,mankind
5978,much
5979,story
5980,makes
5981,time
5982,line
5983,makes
5984,matter
5985,conditional
5986,deity
5987,creator
5988,lives
5989,outside
5990,creation
5991,matter
5992,nothing
5993,creation
5994,soul
5995,nothing
5996,matter
5997,dead
5998,ways
5999,homogenous
6000,meaning
6001,“divine”
6002,sense
6003,reveals
6004,creation
6005,external
6006,deity
6007,even
6008,better
6009,laws
6010,made
6011,govern
6012,seems
6013,feels
6014,wrong
6015,runs
6016,immediate
6017,perception
6018,world
6019,requires
6020,faith
6021,concept
6022,unknown
6023,ancient
6024,pagans
6025,kinds
6026,reason
6027,romans
6028,considered
6029,christians
6030,jews
6031,different
6032,atheists
6033,view
6034,different
6035,“scientific”
6036,reason
6037,would
6038,rule
6039,existence
6040,beings
6041,stronger
6042,superior
6043,intelligent
6044,magnificent
6045,us
6046,equipped
6047,powers
6048,appear
6049,magical
6050,understanding
6051,reason
6052,think
6053,dismiss
6054,schopenhauer’s
6055,amusing
6056,refutation
6057,godthat
6058,intelligence
6059,higher
6060,man’s
6061,would
6062,already
6063,abolished
6064,long
6065,ago
6066,don’t
6067,believe
6068,reason
6069,please
6070,say
6071,“there
6072,proof”
6073,“i
6074,didn’t
6075,see
6076,it”
6077,scientific
6078,proof
6079,would
6080,totally
6081,forbidden
6082,fact
6083,many
6084,strange
6085,occurrences
6086,recorded
6087,many
6088,much
6089,event
6090,recorded
6091,lacks
6092,scientific
6093,meaning
6094,it’s
6095,case
6096,“not
6097,applicable”
6098,impish
6099,deity
6100,lower
6101,kind
6102,world
6103,full
6104,purple
6105,goblin
6106,wicked
6107,face
6108,showed
6109,pedant
6110,white
6111,coat
6112,scientist
6113,would
6114,convince
6115,hallucinatingand
6116,case
6117,without
6118,available
6119,study
6120,testing
6121,experiments
6122,seen
6123,others
6124,standard
6125,abandoned
6126,many
6127,fields
6128,lately
6129,existence
6130,would
6131,fall
6132,within
6133,power
6134,“science”
6135,say
6136,ancient
6137,accounts
6138,creatures
6139,showed
6140,men
6141,maybe
6142,still
6143,would
6144,show
6145,weakness
6146,spinelessness
6147,modern
6148,manno
6149,god
6150,would
6151,show
6152,creatures
6153,jeered
6154,remember
6155,young
6156,men
6157,mishima’s
6158,story
6159,league
6160,divine
6161,wind
6162,inflamed
6163,passion
6164,anger
6165,behalf
6166,immortal
6167,gods
6168,knew
6169,without
6170,without
6171,breed
6172,warriors
6173,many
6174,would
6175,forget
6176,gods
6177,would
6178,become
6179,powerless
6180,spirits
6181,hiding
6182,among
6183,reeds
6184,subject
6185,superstition
6186,ridicule
6187,true
6188,gods
6189,kind
6190,power
6191,kind
6192,many
6193,imagine
6194,care
6195,mankind
6196,rare
6197,precious
6198,man
6199,find
6200,acknowledge
6201,honor
6202,least
6203,ancient
6204,view
6205,foundation
6206,preservation
6207,oracles
6208,first
6209,question
6210,life
6211,also
6212,statecraft
6213,gods
6214,could
6215,control
6216,nature
6217,fate
6218,could
6219,reveal
6220,workings
6221,key
6222,times
6223,god
6224,showed
6225,today
6226,dream
6227,would
6228,inner
6229,energy
6230,power
6231,honor
6232,bidding
6233,world
6234,would
6235,neutered
6236,modern
6237,pervasive
6238,hivemind
6239,slave
6240,dismiss
6241,unreal
6242,unworthy
6243,modern
6244,bugman
6245,blabbering
6246,lacks
6247,reality
6248,want
6249,intoxicated
6250,highest
6251,enthusiasm
6252,ready
6253,receive
6254,greatest
6255,blessings
6256,great
6257,confidence
6258,25
6259,nerds
6260,prized
6261,middlebrow
6262,clothmos
6263,rule
6264,cities
6265,want
6266,think
6267,well
6268,least
6269,they’re
6270,smart
6271,deserve
6272,respect
6273,
6274,people
6275,possess
6276,kind
6277,selfdestructive
6278,parody
6279,intelligence
6280,facility
6281,pointless
6282,concepts
6283,abstractions
6284,make
6285,think
6286,understanding
6287,real
6288,things
6289,misunderstanding
6290,words
6291,grammar
6292,overgeneralized
6293,point
6294,meaninglessness
6295,simple
6296,people
6297,confuse
6298,facility
6299,words
6300,real
6301,intellect
6302,would
6303,easy
6304,speculate
6305,example
6306,two
6307,forms
6308,life
6309,mentioned
6310,say
6311,progress
6312,universe
6313,simple
6314,complex
6315,similar
6316,believe
6317,historical
6318,progress
6319,motion
6320,history
6321,greater
6322,reasonableness
6323,peace
6324,prosperity
6325,freedom
6326,whatever
6327,way
6328,thinking
6329,wrong
6330,believe
6331,two
6332,physiological
6333,processes
6334,mentioned
6335,describe
6336,two
6337,different
6338,kinds
6339,life
6340,differing
6341,conditions
6342,aims
6343,evidence
6344,motion
6345,time
6346,favor
6347,one
6348,either
6349,consider
6350,universe
6351,human
6352,history
6353,anything
6354,evidence
6355,motion
6356,toward
6357,lower
6358,forms
6359,life
6360,doubt
6361,anyway
6362,beings
6363,magnificent
6364,beauty
6365,complexity
6366,existed
6367,disappeared
6368,conditions
6369,preservation
6370,much
6371,difficult
6372,doubt
6373,also
6374,human
6375,civilization
6376,came
6377,went
6378,many
6379,cycles
6380,many
6381,hundreds
6382,thousands
6383,years
6384,civilizations
6385,far
6386,advanced
6387,buried
6388,miles
6389,ash
6390,rock
6391,ice
6392,antarctica
6393,entirely
6394,pulverized
6395,memory
6396,things
6397,comes
6398,sensitive
6399,youths
6400,nervous
6401,system
6402,strong
6403,parasite
6404,takes
6405,organism
6406,moments
6407,limpid
6408,calm
6409,small
6410,perturbation
6411,brings
6412,faint
6413,feeling
6414,memory
6415,long
6416,agothey
6417,suddenly
6418,remember
6419,like
6420,revelation
6421,26
6422,reincarnation
6423,original
6424,belief
6425,every
6426,society
6427,tribe
6428,drew
6429,conclusions
6430,observation
6431,life
6432,nature
6433,new
6434,religions
6435,faith
6436,israel
6437,come
6438,many
6439,others
6440,came
6441,time
6442,arisen
6443,sincei
6444,believe
6445,zoroastrianism
6446,likely
6447,root
6448,also
6449,faith
6450,biblehave
6451,divine
6452,inspiration
6453,beginnings
6454,believe
6455,least
6456,way
6457,interpreted
6458,design
6459,human
6460,mind
6461,calculated
6462,abstract
6463,utilitarian
6464,crudely
6465,political
6466,nearly
6467,every
6468,society
6469,belief
6470,reincarnation
6471,still
6472,remained
6473,places
6474,although
6475,moral
6476,meaning
6477,imposed
6478,reincarnation
6479,buddhism
6480,hinduism
6481,like
6482,plato’s
6483,reasons
6484,social
6485,utility
6486,political
6487,much
6488,significance
6489,primitive
6490,belief
6491,reincarnation
6492,like
6493,primal
6494,perennial
6495,belief
6496,universal
6497,naïve
6498,believe
6499,therefore
6500,must
6501,truth
6502,it’s
6503,possible
6504,dismiss
6505,wishfulfillment
6506,false
6507,desire
6508,immortality
6509,first
6510,see
6511,later
6512,religions
6513,achieve
6514,much
6515,better
6516,way
6517,teaching
6518,afterlife
6519,many
6520,people
6521,reincarnation
6522,kind
6523,hell
6524,you’ve
6525,comfortable
6526,lives
6527,maybe
6528,wouldn’t
6529,mind
6530,reliving
6531,something
6532,like
6533,try
6534,visit
6535,burn
6536,ward
6537,life
6538,painful
6539,many
6540,suicide
6541,escape
6542,infernal
6543,prison
6544,common
6545,times
6546,unfortunately
6547,suicides
6548,death
6549,end
6550,story
6551,believe
6552,reincarnation
6553,fundamentally
6554,true
6555,even
6556,though
6557,religions
6558,taught
6559,metaphorical
6560,popular
6561,form
6562,called
6563,metempsychosis
6564,belief
6565,soul
6566,supposed
6567,false
6568,unity
6569,intellect
6570,fully
6571,reborn
6572,false
6573,intellect
6574,merely
6575,physical
6576,quality
6577,like
6578,muscular
6579,strength
6580,can’t
6581,“reborn”
6582,muscles
6583,literally
6584,reborn
6585,bottom
6586,intellect
6587,impossible
6588,although
6589,assumption
6590,almost
6591,modern
6592,people
6593,even
6594,claim
6595,otherwise
6596,pay
6597,lip
6598,service
6599,“supremacy
6600,desires”
6601,biological
6602,determinism
6603,still
6604,believe
6605,intellects
6606,imprisoned
6607,flesh
6608,matter
6609,genes
6610,biological
6611,“programming”
6612,wrong
6613,it’s
6614,intellect
6615,reborn
6616,tell
6617,take
6618,fruitfly
6619,worker
6620,ant
6621,type
6622,close
6623,plantlife
6624,ways
6625,primitive
6626,intellect
6627,primitive
6628,nervous
6629,system
6630,inborn
6631,ways
6632,behaving
6633,reacting
6634,certain
6635,stimuli
6636,inborn
6637,desires
6638,orientations
6639,“in
6640,blood”
6641,kill
6642,one
6643,ant
6644,next
6645,one
6646,identical
6647,regard
6648,rebirth
6649,“instantaneous”
6650,ant
6651,shared
6652,uniformly
6653,across
6654,type
6655,hive
6656,therefore
6657,persistent
6658,enduring
6659,queen
6660,dies
6661,next
6662,queen
6663,indistinguishable
6664,thing
6665,schopenhauer
6666,calls
6667,says
6668,inborn
6669,way
6670,wanting
6671,literal
6672,sense
6673,“reincarnation”
6674,thing
6675,don’t
6676,see
6677,it’s
6678,keep
6679,confusing
6680,intellect
6681,part
6682,really
6683,persists
6684,even
6685,intellect
6686,asleep
6687,would
6688,persist
6689,even
6690,experienced
6691,total
6692,amnesia
6693,doubt
6694,ask
6695,someone
6696,love
6697,choosewould
6698,rather
6699,forgot
6700,everything
6701,still
6702,behaved
6703,way
6704,always
6705,knew
6706,would
6707,rather
6708,kept
6709,memories
6710,knowledge
6711,radical
6712,change
6713,personality
6714,question
6715,easy
6716,answerif
6717,love
6718,someone
6719,know
6720,remember
6721,everyone
6722,knows
6723,betrayal
6724,that’s
6725,
6726,fact
6727,there’s
6728,thing
6729,radical
6730,change
6731,personality
6732,lower
6733,forms
6734,life
6735,nearly
6736,uniform
6737,wills
6738,inborn
6739,ways
6740,acting
6741,also
6742,simple
6743,case
6744,amoeba
6745,yeast
6746,far
6747,removed
6748,behavior
6749,natural
6750,forces
6751,like
6752,gravity
6753,completely
6754,uniform
6755,persistent
6756,dead
6757,immediately
6758,reborn
6759,indeed
6760,live
6761,simultaneously
6762,numerous
6763,bodies
6764,higher
6765,differentiated
6766,animals
6767,appears
6768,particularly
6769,defined
6770,type
6771,species
6772,finally
6773,specimen
6774,comes
6775,human
6776,biological
6777,reality
6778,independent
6779,known
6780,remembered
6781,consciously
6782,decided
6783,matter
6784,blood
6785,body
6786,thing
6787,call
6788,reborn
6789,way
6790,different
6791,time
6792,particular
6793,way
6794,desiring
6795,behaving
6796,inside
6797,come
6798,real
6799,meaning
6800,reincarnation
6801,glut
6802,humans
6803,time
6804,wonder
6805,also
6806,lives
6807,multiple
6808,bodies
6809,sometimes
6810,beings
6811,come
6812,said
6813,new
6814,billions
6815,huemans
6816,previous
6817,life
6818,must
6819,yeast
6820,amoeba
6821,locusts
6822,insects
6823,born
6824,multitudes
6825,season
6826,i’d
6827,like
6828,true
6829,think
6830,rather
6831,previous
6832,ages
6833,mankind
6834,also
6835,swelled
6836,many
6837,billions
6838,even
6839,also
6840,doubt
6841,entire
6842,universe
6843,teeming
6844,life
6845,kinds
6846,27
6847,would
6848,interesting
6849,know
6850,“extinction”
6851,event
6852,path
6853,previous
6854,human
6855,cycle
6856,civilization
6857,something
6858,completely
6859,random
6860,external
6861,like
6862,asteroids
6863,volcanoes
6864,something
6865,inherent
6866,civilization
6867,suchsome
6868,circumstance
6869,behavior
6870,leads
6871,virulent
6872,disease
6873,kind
6874,great
6875,weapon
6876,maybe
6877,even
6878,something
6879,uncanny
6880,wonder
6881,peoples
6882,religions
6883,exist
6884,also
6885,existed
6886,past
6887,cycles
6888,different
6889,names
6890,slightly
6891,different
6892,superficial
6893,circumstances
6894,appearances
6895,fundamental
6896,ways
6897,otherwise
6898,one
6899,set
6900,new
6901,belief
6902,hasn’t
6903,even
6904,appeared
6905,yet
6906,cause
6907,end
6908,civilization
6909,every
6910,cycle
6911,frog
6912,suggested
6913,explosion
6914,african
6915,populations
6916,time
6917,event
6918,movie
6919,alien
6920,describes
6921,population
6922,bred
6923,extreme
6924,pathogenic
6925,load
6926,despite
6927,weaknesses
6928,cold
6929,weather
6930,nevertheless
6931,wreak
6932,much
6933,damage
6934,rest
6935,world
6936,societies
6937,collapse
6938,march
6939,zombi
6940,personally
6941,doubt
6942,asia
6943,shut
6944,without
6945,glancing
6946,twice
6947,hearing
6948,suffering
6949,think
6950,instead
6951,end
6952,previous
6953,cycles
6954,varied
6955,often
6956,interesting
6957,one
6958,cause
6959,emergence
6960,brotherhoods
6961,savage
6962,men
6963,decided
6964,purify
6965,earth
6966,rid
6967,infestation
6968,human
6969,cockroach
6970,unfortunately
6971,long
6972,run
6973,development
6974,civilization
6975,comfort
6976,leads
6977,proliferation
6978,damaged
6979,life
6980,innovation
6981,mankind
6982,leads
6983,unspeakable
6984,abortions
6985,life
6986,men
6987,periphery
6988,want
6989,preserve
6990,natural
6991,order
6992,begin
6993,plot
6994,end
6995,everything
6996,also
6997,wonder
6998,ancient
6999,civilization
7000,managed
7001,escape
7002,cycles
7003,destruction
7004,hidden
7005,underground
7006,somewhere
7007,maybe
7008,really
7009,eternal
7010,live
7011,life
7012,experiment
7013,detached
7014,seeing
7015,playful
7016,dream
7017,observe
7018,distancemaybe
7019,emissary
7020,surfaces
7021,time
7022,time
7023,amuse
7024,shudder
7025,think
7026,though
7027,reasoning
7028,aborted
7029,robot
7030,life
7031,mass
7032,mankind
7033,inevitably
7034,degenerates
7035,cycle
7036,civilization
7037,also
7038,survived
7039,maybe
7040,small
7041,communities
7042,“moles”
7043,inside
7044,dry
7045,hills
7046,limestone
7047,far
7048,underground
7049,old
7050,networks
7051,caves
7052,tunnels
7053,doubt
7054,stories
7055,vampires
7056,kobold
7057,cryptid
7058,humanoids
7059,many
7060,others
7061,might
7062,refer
7063,degenerated
7064,stragglers
7065,prey
7066,us
7067,terrorize
7068,usno
7069,doubt
7070,many
7071,among
7072,ranks
7073,deities
7074,come
7075,types
7076,stranger
7077,things
7078,still
7079,exist
7080,earth
7081,please
7082,see
7083,deros
7084,interested
7085,things
7086,28
7087,“artificial
7088,intelligence”
7089,way
7090,people
7091,really
7092,mean
7093,mean
7094,machine
7095,approximates
7096,intellect
7097,man
7098,may
7099,possible
7100,even
7101,useful
7102,although
7103,they’re
7104,far
7105,goals
7106,moment
7107,success
7108,chess
7109,one
7110,great
7111,achievement
7112,fail
7113,still
7114,kicking
7115,ball
7116,pouring
7117,ketchup
7118,recognizing
7119,simple
7120,objects
7121,could
7122,one
7123,hunt
7124,survive
7125,hunted
7126,never
7127,mean
7128,intellect
7129,way
7130,crude
7131,approximation
7132,people
7133,speak
7134,“artificial
7135,intelligence”
7136,always
7137,mean
7138,artificial
7139,life
7140,robot
7141,kind
7142,artificial
7143,consciousness
7144,indistinguishable
7145,human
7146,consciousness
7147,apparently
7148,different
7149,fact
7150,similar
7151,speculation
7152,nerds
7153,love
7154,universe
7155,“logic”
7156,information
7157,constitutes
7158,matter
7159,fact
7160,recorded
7161,“information”
7162,relations
7163,logic
7164,therefore
7165,universe
7166,must
7167,precisely
7168,thisthis
7169,behind
7170,also
7171,belief
7172,“upload”
7173,intelligence
7174,computer
7175,attain
7176,immortality
7177,many
7178,related
7179,forms
7180,imbecility
7181,motivation
7182,nerdishness
7183,also
7184,somewhat
7185,jewish
7186,way
7187,thinking
7188,judaizing
7189,tendency
7190,promotes
7191,facility
7192,words
7193,number
7194,approaches
7195,mental
7196,deficiency
7197,even
7198,retardation
7199,comes
7200,anything
7201,visual
7202,jewish
7203,hatred
7204,matter
7205,ancient
7206,prejudice
7207,precedes
7208,bible
7209,hatred
7210,also
7211,beauty
7212,share
7213,semitic
7214,peoplesand
7215,many
7216,others
7217,besidesall
7218,comes
7219,together
7220,promote
7221,kind
7222,aggressive
7223,nerdishness
7224,origin
7225,many
7226,claims
7227,though
7228,shouldn’t
7229,imagined
7230,elsewhere
7231,referring
7232,jews
7233,absolves
7234,nonjews
7235,“judaizing”
7236,tendency
7237,talk
7238,inherent
7239,human
7240,nature
7241,common
7242,also
7243,among
7244,nonjews
7245,degree
7246,exists
7247,within
7248,everyone
7249,together
7250,counteracting
7251,love
7252,vibrant
7253,matter
7254,image
7255,beauty
7256,exists
7257,different
7258,degrees
7259,different
7260,people
7261,peoples
7262,case
7263,delusions
7264,“uploaded”
7265,“brain”
7266,uploaded
7267,“the
7268,universe
7269,information”
7270,something
7271,like
7272,“artificial
7273,intelligence”
7274,actually
7275,exist
7276,bottom
7277,delusion
7278,power
7279,fantasy
7280,nerd
7281,nerd
7282,described
7283,person
7284,inelegant
7285,pedantic
7286,intelligence
7287,often
7288,middling
7289,intelligence
7290,takes
7291,excessive
7292,pride
7293,intellect
7294,even
7295,memorization
7296,facts
7297,design
7298,clumsy
7299,concepts
7300,reality
7301,expected
7302,fit
7303,like
7304,bed
7305,procrustes
7306,identifies
7307,rare
7308,people
7309,history
7310,even
7311,saints
7312,martyrs
7313,ashamed
7314,evil
7315,character
7316,sought
7317,salvation
7318,contemplation
7319,sought
7320,escape
7321,sometimes
7322,noble
7323,people
7324,doesn’t
7325,describe
7326,nerd
7327,nerd
7328,doesn’t
7329,hate
7330,nature
7331,tendencies
7332,spirit
7333,intellect
7334,powerful
7335,enough
7336,overawe
7337,needling
7338,consider
7339,things
7340,without
7341,pressure
7342,interest
7343,gravity
7344,petty
7345,desires
7346,never
7347,sees
7348,things
7349,like
7350,true
7351,genius
7352,artist
7353,perceiving
7354,part
7355,intellect
7356,becomes
7357,powerful
7358,really
7359,overpowers
7360,everything
7361,elseso
7362,fullness
7363,object
7364,occupies
7365,consciousness
7366,idea
7367,new
7368,insight
7369,world
7370,actually
7371,grasped
7372,nerd
7373,creature
7374,direction
7375,petty
7376,everyday
7377,sense
7378,thoughts
7379,concepts
7380,designs
7381,forced
7382,quality
7383,refer
7384,always
7385,need
7386,desire
7387,kind
7388,gain
7389,often
7390,material
7391,gain
7392,desire
7393,prestige
7394,even
7395,worse
7396,men
7397,intellect
7398,desire
7399,prestige
7400,often
7401,disgusting
7402,especially
7403,there’s
7404,native
7405,manliness
7406,leads
7407,cowardice
7408,lies
7409,others
7410,oneself
7411,reason
7412,nietzsche
7413,said
7414,manliness
7415,first
7416,requirement
7417,philosopher
7418,there’s
7419,one
7420,farther
7421,philosopher
7422,unmanly
7423,nerd
7424,there’s
7425,enemy
7426,implacable
7427,human
7428,race
7429,genius
7430,species
7431,nerd
7432,everything
7433,represents
7434,attempt
7435,“mimic”
7436,life
7437,algorithms
7438,bruteforce
7439,trialanderror
7440,never
7441,create
7442,either
7443,life
7444,“consciousness”just
7445,would
7446,machine
7447,“conscious”
7448,ofbut
7449,mimicry
7450,parody
7451,middling
7452,human
7453,intellect
7454,mirror
7455,exaltation
7456,false
7457,intellect
7458,nerd
7459,never
7460,leaves
7461,stream
7462,words
7463,syllogisms
7464,motives
7465,desire
7466,always
7467,forced
7468,contrived
7469,it’s
7470,pressure
7471,petty
7472,need
7473,it’s
7474,really
7475,grotesque
7476,it’s
7477,girl
7478,desire
7479,dies
7480,using
7481,big
7482,magic
7483,reanimate
7484,corpse
7485,put
7486,makeup
7487,reteach
7488,zombi
7489,speak
7490,force
7491,copy
7492,old
7493,habits
7494,condition
7495,like
7496,would
7497,pigeon
7498,act
7499,ways
7500,remember
7501,liked
7502,end
7503,she’s
7504,reanimated
7505,liveaction
7506,doll
7507,grotesque
7508,“ai”
7509,fantasy
7510,power
7511,conspiracy
7512,biological
7513,interests
7514,unites
7515,nerds
7516,intellect
7517,“reason”the
7518,party
7519,believes
7520,empty
7521,wordsthe
7522,middling
7523,jews
7524,human
7525,spirit
7526,hoping
7527,golem
7528,“ai”
7529,golem
7530,hate
7531,life
7532,true
7533,messiah
7534,vengeance
7535,29
7536,youth
7537,beauty
7538,universally
7539,hated
7540,almost
7541,human
7542,societies
7543,history
7544,societies
7545,run
7546,decrepit
7547,sclerotic
7548,old
7549,men
7550,sometimes
7551,use
7552,image
7553,fat
7554,woman
7555,“earth
7556,mother”
7557,beat
7558,young
7559,men
7560,head
7561,make
7562,submit
7563,times
7564,promote
7565,ugliness
7566,ways
7567,ugliness
7568,perversity
7569,custom
7570,scarification
7571,circumcision
7572,selfmutilation
7573,customs
7574,religious
7575,authorities
7576,concern
7577,wipe
7578,ass
7579,brush
7580,teeth
7581,many
7582,fingers
7583,insert
7584,anus
7585,achieve
7586,“magicalmedical”
7587,goal
7588,petty
7589,legalisms
7590,kindsthe
7591,shiite
7592,sect
7593,among
7594,muslims
7595,rabbinical
7596,judaism
7597,like
7598,smothers
7599,genuine
7600,religious
7601,enthusiasm
7602,true
7603,oracular
7604,science
7605,evolve
7606,arts
7607,great
7608,beauty
7609,often
7610,food
7611,unappetizing
7612,looks
7613,like
7614,boiled
7615,rocks
7616,languagesmost
7617,human
7618,languages
7619,hard
7620,listen
7621,tagalog
7622,almost
7623,torture
7624,hear
7625,though
7626,don’t
7627,mean
7628,single
7629,culture
7630,it’s
7631,hardly
7632,worst
7633,terms
7634,love
7635,ugliness
7636,actually
7637,filipinos
7638,pleasant
7639,people
7640,impish
7641,sense
7642,humor
7643,inherited
7644,longlost
7645,negritos
7646,absorbed
7647,population
7648,people
7649,ugly
7650,millennia
7651,arranged
7652,marriages
7653,financial
7654,gain
7655,among
7656,indiansoriginally
7657,noble
7658,peopleled
7659,nation
7660,one
7661,billion
7662,almost
7663,never
7664,wins
7665,athletic
7666,contests
7667,fewer
7668,gold
7669,medals
7670,since
7671,inception
7672,tiny
7673,croatia
7674,since
7675,1992
7676,men
7677,women
7678,inbred
7679,ugly
7680,unsexy
7681,almost
7682,deformed
7683,don’t
7684,mean
7685,pick
7686,they’re
7687,hardly
7688,ones
7689,ugliness
7690,physical
7691,ugliness
7692,almost
7693,universal
7694,human
7695,race
7696,beauty
7697,rare
7698,precious
7699,preserve
7700,tribes
7701,striven
7702,promote
7703,childmaking
7704,something
7705,financial
7706,social
7707,political
7708,gain
7709,promotion
7710,ugliness
7711,nearly
7712,universal
7713,love
7714,beauty
7715,rare
7716,among
7717,great
7718,civilizations
7719,ancient
7720,greeks
7721,french
7722,japanese
7723,somewhat
7724,italians
7725,true
7726,lovers
7727,beauty
7728,refinement
7729,based
7730,existence
7731,exclusively
7732,promotion
7733,beauty
7734,many
7735,times
7736,history
7737,cultures
7738,become
7739,ugly
7740,petty
7741,financial
7742,interest
7743,overrode
7744,eugenics
7745,marriageand
7746,free
7747,love
7748,though
7749,perfect
7750,somewhat
7751,eugenic
7752,letting
7753,fathers
7754,trade
7755,daughters
7756,personal
7757,gain
7758,hatred
7759,distrust
7760,beauty
7761,one
7762,feels
7763,societies
7764,live
7765,tremendous
7766,pressure
7767,needs
7768,true
7769,ruler
7770,god
7771,gravity
7772,dominated
7773,fears
7774,future
7775,unspeakable
7776,anxieties
7777,money
7778,matter
7779,importune
7780,brutish
7781,behaviors
7782,motivated
7783,need
7784,desire
7785,grasp
7786,feeling
7787,nourish
7788,they’re
7789,taken
7790,advantage
7791,always
7792,feel
7793,they’re
7794,disrespected
7795,desire
7796,respect
7797,true
7798,mark
7799,foreverslighted
7800,distrust
7801,beauty
7802,sometimes
7803,sold
7804,highminded
7805,rejection
7806,material
7807,desire
7808,saintly
7809,kind
7810,contemplative
7811,that’s
7812,nonsense
7813,see
7814,way
7815,beautyhating
7816,cultures
7817,one
7818,peculiarity
7819,share
7820,revealing
7821,hate
7822,also
7823,privacy
7824,personal
7825,space
7826,hate
7827,also
7828,beauty
7829,good
7830,refined
7831,manners
7832,societies
7833,based
7834,popular
